,t,delta_t,x_n,v_n
74,9.774816437145391,0.3356788205714293,1.242816503030181,-0.3696180682899419
75,9.774816437145391,0.28847253904936954,1.242816503030181,-0.3696180682899419
76,10.35176151524413,0.29341751876129574,0.9688476854416506,-0.6982973007219955
77,10.35176151524413,0.0853352032557308,0.9688476854416506,-0.6982973007219955
78,10.522431921755592,0.1316050783263866,0.8292343821429191,-0.9846912303832205
79,10.522431921755592,0.07154831226780894,0.8292343821429191,-0.9846912303832205
80,10.66552854629121,0.08173618723872306,0.6595077749987984,-1.467527514418363
81,10.66552854629121,0.05234574041706716,0.6595077749987984,-1.467527514418363
82,10.770220027125344,0.055351260562216766,0.4752951943311162,-2.148376179414937
83,10.770220027125344,0.04061196133201801,0.4752951943311162,-2.148376179414937
84,10.85144394978938,0.04128300728436219,0.26789546161918054,-3.067657992022445
85,10.85144394978938,0.03407183555785846,0.26789546161918054,-3.067657992022445
86,10.919587620905096,0.03387507758509366,0.021535029489174684,-4.275384590598855
87,10.987337776075284,0.03223719638203893,-0.3208723732572582,-5.916826884809229
88,11.051812168839362,0.03550175667562983,-0.7547012500991012,-7.377498554767078
89,11.051812168839362,0.01853583547176095,-0.7547012500991012,-7.377498554767078
90,11.088883839782884,0.02221094805272759,-1.0357439879996813,-7.609753441509466
91,11.088883839782884,0.016493710981362316,-1.0357439879996813,-7.609753441509466
92,11.121871261745609,0.01739916955850611,-1.2818682559727372,-7.14019212131764
93,11.156669600862621,0.016277802063440885,-1.5127498180348207,-5.984144239508494
94,11.189225204989503,0.020914032270791798,-1.6853700161059795,-4.585116624369144
95,11.231053269531087,0.021842939419483124,-1.8398405789259198,-2.8827462493119853
96,11.231053269531087,0.016545234276004513,-1.8398405789259198,-2.8827462493119853
97,11.264143738083096,0.017040993859380956,-1.916747960286703,-1.848422164808767
98,11.298225725801858,0.017087242444110164,-1.9657124774561787,-1.1045449542040133
99,11.332400210690079,0.018628347313997786,-1.9941859736376182,-0.6211572105609372
100,11.369656905318074,0.021191574664914923,-2.0105018534607977,-0.30105075844114876
101,11.412040054647903,0.0250810960840394,-2.0182094735752787,-0.09782495741745809
102,11.462202246815982,0.03094843076747286,-2.0194563288184724,0.022642125250826275
103,11.524099108350928,0.040125004522250436,-2.01552517719509,0.08719554490531428
104,11.60434911739543,0.05543411362184117,-2.006900192627487,0.11730463783387021
